sample_index,sample_id,source_index,role
3168,ODH_charity_0616:row:3168,17741,u0
3169,ODH_charity_0616:row:3169,17742,u0
3170,ODH_charity_0616:row:3170,17753,u0
3171,ODH_charity_0616:row:3171,17754,u0
3172,ODH_charity_0616:row:3172,17756,u0
3173,ODH_charity_0616:row:3173,17757,u0
3174,ODH_charity_0616:row:3174,17765,test
3175,ODH_charity_0616:row:3175,17766,u0
3176,ODH_charity_0616:row:3176,17772,u0
3177,ODH_charity_0616:row:3177,17773,u0
3178,ODH_charity_0616:row:3178,17777,u0
3179,ODH_charity_0616:row:3179,17791,u0
3180,ODH_charity_0616:row:3180,17796,u0
3181,ODH_charity_0616:row:3181,17797,u0
3182,ODH_charity_0616:row:3182,17798,validation
3183,ODH_charity_0616:row:3183,17799,u0
3184,ODH_charity_0616:row:3184,17837,u0
3185,ODH_charity_0616:row:3185,17846,u0
3186,ODH_charity_0616:row:3186,17850,u0
3187,ODH_charity_0616:row:3187,17879,test
3188,ODH_charity_0616:row:3188,17886,u0
3189,ODH_charity_0616:row:3189,17887,l0
3190,ODH_charity_0616:row:3190,17911,validation
3191,ODH_charity_0616:row:3191,17912,u0
3192,ODH_charity_0616:row:3192,17913,u0
3193,ODH_charity_0616:row:3193,17914,u0
3194,ODH_charity_0616:row:3194,17932,u0
3195,ODH_charity_0616:row:3195,17933,l0
3196,ODH_charity_0616:row:3196,17934,u0
3197,ODH_charity_0616:row:3197,17935,test
3198,ODH_charity_0616:row:3198,17936,u0
3199,ODH_charity_0616:row:3199,17937,u0
3200,ODH_charity_0616:row:3200,17941,l0
3201,ODH_charity_0616:row:3201,17942,u0
3202,ODH_charity_0616:row:3202,17972,test
3203,ODH_charity_0616:row:3203,17973,u0
3204,ODH_charity_0616:row:3204,17976,validation
3205,ODH_charity_0616:row:3205,17977,u0
3206,ODH_charity_0616:row:3206,17995,l0
3207,ODH_charity_0616:row:3207,17996,u0
3208,ODH_charity_0616:row:3208,17999,u0
3209,ODH_charity_0616:row:3209,18000,u0
3210,ODH_charity_0616:row:3210,18007,u0
3211,ODH_charity_0616:row:3211,18008,u0
3212,ODH_charity_0616:row:3212,18019,l0
3213,ODH_charity_0616:row:3213,18020,u0
3214,ODH_charity_0616:row:3214,18031,u0
3215,ODH_charity_0616:row:3215,18032,u0
3216,ODH_charity_0616:row:3216,18051,u0
3217,ODH_charity_0616:row:3217,18052,u0
3218,ODH_charity_0616:row:3218,18053,u0
3219,ODH_charity_0616:row:3219,18054,validation
3220,ODH_charity_0616:row:3220,18055,u0
3221,ODH_charity_0616:row:3221,18056,validation
3222,ODH_charity_0616:row:3222,18067,u0
3223,ODH_charity_0616:row:3223,18068,u0
3224,ODH_charity_0616:row:3224,18078,u0
3225,ODH_charity_0616:row:3225,18083,l0
3226,ODH_charity_0616:row:3226,18084,u0
3227,ODH_charity_0616:row:3227,18091,u0
3228,ODH_charity_0616:row:3228,18092,validation
3229,ODH_charity_0616:row:3229,18097,test
3230,ODH_charity_0616:row:3230,18098,u0
3231,ODH_charity_0616:row:3231,18099,u0
3232,ODH_charity_0616:row:3232,18101,u0
3233,ODH_charity_0616:row:3233,18102,u0
3234,ODH_charity_0616:row:3234,18107,u0
3235,ODH_charity_0616:row:3235,18108,u0
3236,ODH_charity_0616:row:3236,18117,u0
3237,ODH_charity_0616:row:3237,18118,u0
3238,ODH_charity_0616:row:3238,18121,u0
3239,ODH_charity_0616:row:3239,18122,u0
3240,ODH_charity_0616:row:3240,18123,u0
3241,ODH_charity_0616:row:3241,18124,u0
3242,ODH_charity_0616:row:3242,18140,u0
3243,ODH_charity_0616:row:3243,18141,u0
3244,ODH_charity_0616:row:3244,18142,u0
3245,ODH_charity_0616:row:3245,18143,l0
3246,ODH_charity_0616:row:3246,18144,u0
3247,ODH_charity_0616:row:3247,18145,u0
3248,ODH_charity_0616:row:3248,18154,u0
3249,ODH_charity_0616:row:3249,18155,u0
3250,ODH_charity_0616:row:3250,18160,u0
3251,ODH_charity_0616:row:3251,18161,u0
3252,ODH_charity_0616:row:3252,18190,u0
3253,ODH_charity_0616:row:3253,18191,u0
3254,ODH_charity_0616:row:3254,18204,u0
3255,ODH_charity_0616:row:3255,18205,u0
3256,ODH_charity_0616:row:3256,18209,u0
3257,ODH_charity_0616:row:3257,18210,u0
3258,ODH_charity_0616:row:3258,18214,l0
3259,ODH_charity_0616:row:3259,18215,l0
3260,ODH_charity_0616:row:3260,18223,l0
3261,ODH_charity_0616:row:3261,18224,u0
3262,ODH_charity_0616:row:3262,18225,test
3263,ODH_charity_0616:row:3263,18226,test
3264,ODH_charity_0616:row:3264,18231,u0
3265,ODH_charity_0616:row:3265,18232,u0
3266,ODH_charity_0616:row:3266,18246,u0
3267,ODH_charity_0616:row:3267,18247,u0
3268,ODH_charity_0616:row:3268,18253,u0
3269,ODH_charity_0616:row:3269,18254,u0
3270,ODH_charity_0616:row:3270,18255,u0
3271,ODH_charity_0616:row:3271,18256,u0
3272,ODH_charity_0616:row:3272,18263,u0
3273,ODH_charity_0616:row:3273,18264,u0
3274,ODH_charity_0616:row:3274,18267,u0
3275,ODH_charity_0616:row:3275,18270,u0
3276,ODH_charity_0616:row:3276,18271,validation
3277,ODH_charity_0616:row:3277,18279,u0
3278,ODH_charity_0616:row:3278,18280,u0
3279,ODH_charity_0616:row:3279,18287,u0
3280,ODH_charity_0616:row:3280,18288,u0
3281,ODH_charity_0616:row:3281,18296,u0
3282,ODH_charity_0616:row:3282,18297,validation
3283,ODH_charity_0616:row:3283,18310,u0
3284,ODH_charity_0616:row:3284,18311,validation
3285,ODH_charity_0616:row:3285,18314,u0
3286,ODH_charity_0616:row:3286,18315,u0
3287,ODH_charity_0616:row:3287,18329,u0
3288,ODH_charity_0616:row:3288,18330,u0
3289,ODH_charity_0616:row:3289,18334,u0
3290,ODH_charity_0616:row:3290,18345,u0
3291,ODH_charity_0616:row:3291,18346,u0
3292,ODH_charity_0616:row:3292,18350,u0
3293,ODH_charity_0616:row:3293,18351,validation
3294,ODH_charity_0616:row:3294,18365,u0
3295,ODH_charity_0616:row:3295,18366,u0
3296,ODH_charity_0616:row:3296,18384,u0
3297,ODH_charity_0616:row:3297,18396,u0
3298,ODH_charity_0616:row:3298,18397,l0
3299,ODH_charity_0616:row:3299,18402,u0
3300,ODH_charity_0616:row:3300,18403,u0
3301,ODH_charity_0616:row:3301,18412,u0
3302,ODH_charity_0616:row:3302,18413,u0
3303,ODH_charity_0616:row:3303,18414,u0
3304,ODH_charity_0616:row:3304,18426,u0
3305,ODH_charity_0616:row:3305,18427,u0
3306,ODH_charity_0616:row:3306,18428,u0
3307,ODH_charity_0616:row:3307,18429,u0
3308,ODH_charity_0616:row:3308,18430,u0
3309,ODH_charity_0616:row:3309,18431,u0
3310,ODH_charity_0616:row:3310,18443,u0
3311,ODH_charity_0616:row:3311,18444,u0
3312,ODH_charity_0616:row:3312,18453,u0
3313,ODH_charity_0616:row:3313,18454,u0
3314,ODH_charity_0616:row:3314,18466,u0
3315,ODH_charity_0616:row:3315,18467,l0
3316,ODH_charity_0616:row:3316,18484,u0
3317,ODH_charity_0616:row:3317,18489,test
3318,ODH_charity_0616:row:3318,18490,u0
3319,ODH_charity_0616:row:3319,18503,u0
3320,ODH_charity_0616:row:3320,18504,u0
3321,ODH_charity_0616:row:3321,18508,u0
3322,ODH_charity_0616:row:3322,18509,l0
3323,ODH_charity_0616:row:3323,18510,l0
3324,ODH_charity_0616:row:3324,18511,u0
3325,ODH_charity_0616:row:3325,18514,u0
3326,ODH_charity_0616:row:3326,18515,u0
3327,ODH_charity_0616:row:3327,18519,u0
3328,ODH_charity_0616:row:3328,18520,u0
3329,ODH_charity_0616:row:3329,18529,u0
3330,ODH_charity_0616:row:3330,18534,u0
3331,ODH_charity_0616:row:3331,18535,u0
3332,ODH_charity_0616:row:3332,18536,u0
3333,ODH_charity_0616:row:3333,18537,u0
3334,ODH_charity_0616:row:3334,18538,u0
3335,ODH_charity_0616:row:3335,18539,u0
3336,ODH_charity_0616:row:3336,18540,validation
3337,ODH_charity_0616:row:3337,18558,u0
3338,ODH_charity_0616:row:3338,18575,u0
3339,ODH_charity_0616:row:3339,18576,u0
3340,ODH_charity_0616:row:3340,18590,u0
3341,ODH_charity_0616:row:3341,18591,u0
3342,ODH_charity_0616:row:3342,18592,test
3343,ODH_charity_0616:row:3343,18601,test
3344,ODH_charity_0616:row:3344,18602,u0
3345,ODH_charity_0616:row:3345,18612,l0
3346,ODH_charity_0616:row:3346,18613,l0
3347,ODH_charity_0616:row:3347,18614,u0
3348,ODH_charity_0616:row:3348,18615,u0
3349,ODH_charity_0616:row:3349,18626,u0
3350,ODH_charity_0616:row:3350,18627,u0
3351,ODH_charity_0616:row:3351,18633,u0
3352,ODH_charity_0616:row:3352,18634,u0
3353,ODH_charity_0616:row:3353,18640,u0
3354,ODH_charity_0616:row:3354,18641,u0
3355,ODH_charity_0616:row:3355,18644,u0
3356,ODH_charity_0616:row:3356,18645,u0
3357,ODH_charity_0616:row:3357,18661,u0
3358,ODH_charity_0616:row:3358,18664,u0
3359,ODH_charity_0616:row:3359,18665,u0
3360,ODH_charity_0616:row:3360,18691,u0
3361,ODH_charity_0616:row:3361,18692,u0
3362,ODH_charity_0616:row:3362,18693,u0
3363,ODH_charity_0616:row:3363,18725,u0
3364,ODH_charity_0616:row:3364,18726,u0
3365,ODH_charity_0616:row:3365,18729,u0
3366,ODH_charity_0616:row:3366,18730,u0
3367,ODH_charity_0616:row:3367,18735,u0
3368,ODH_charity_0616:row:3368,18736,u0
3369,ODH_charity_0616:row:3369,18740,u0
3370,ODH_charity_0616:row:3370,18741,u0
3371,ODH_charity_0616:row:3371,18754,u0
3372,ODH_charity_0616:row:3372,18755,u0
3373,ODH_charity_0616:row:3373,18760,u0
3374,ODH_charity_0616:row:3374,18761,u0
3375,ODH_charity_0616:row:3375,18768,u0
3376,ODH_charity_0616:row:3376,18769,u0
3377,ODH_charity_0616:row:3377,18774,u0
3378,ODH_charity_0616:row:3378,18775,validation
3379,ODH_charity_0616:row:3379,18786,u0
3380,ODH_charity_0616:row:3380,18787,validation
3381,ODH_charity_0616:row:3381,18794,u0
3382,ODH_charity_0616:row:3382,18795,validation
3383,ODH_charity_0616:row:3383,18796,u0
3384,ODH_charity_0616:row:3384,18797,u0
3385,ODH_charity_0616:row:3385,18798,test
3386,ODH_charity_0616:row:3386,18799,u0
3387,ODH_charity_0616:row:3387,18802,u0
3388,ODH_charity_0616:row:3388,18803,u0
3389,ODH_charity_0616:row:3389,18811,excluded
3390,ODH_charity_0616:row:3390,18812,l0
3391,ODH_charity_0616:row:3391,18822,u0
3392,ODH_charity_0616:row:3392,18825,u0
3393,ODH_charity_0616:row:3393,18826,u0
3394,ODH_charity_0616:row:3394,18827,u0
3395,ODH_charity_0616:row:3395,18828,u0
3396,ODH_charity_0616:row:3396,18845,u0
3397,ODH_charity_0616:row:3397,18846,u0
3398,ODH_charity_0616:row:3398,18882,u0
3399,ODH_charity_0616:row:3399,18883,u0
3400,ODH_charity_0616:row:3400,18891,u0
3401,ODH_charity_0616:row:3401,18892,u0
3402,ODH_charity_0616:row:3402,18893,u0
3403,ODH_charity_0616:row:3403,18894,l0
3404,ODH_charity_0616:row:3404,18899,u0
3405,ODH_charity_0616:row:3405,18900,u0
3406,ODH_charity_0616:row:3406,18903,u0
3407,ODH_charity_0616:row:3407,18904,u0
3408,ODH_charity_0616:row:3408,18905,u0
3409,ODH_charity_0616:row:3409,18908,u0
3410,ODH_charity_0616:row:3410,18909,test
3411,ODH_charity_0616:row:3411,18928,u0
3412,ODH_charity_0616:row:3412,18929,u0
3413,ODH_charity_0616:row:3413,18942,u0
3414,ODH_charity_0616:row:3414,18967,u0
3415,ODH_charity_0616:row:3415,18968,u0
3416,ODH_charity_0616:row:3416,18971,u0
3417,ODH_charity_0616:row:3417,18972,u0
3418,ODH_charity_0616:row:3418,18983,u0
3419,ODH_charity_0616:row:3419,19003,u0
3420,ODH_charity_0616:row:3420,19019,u0
3421,ODH_charity_0616:row:3421,19020,u0
3422,ODH_charity_0616:row:3422,19021,u0
3423,ODH_charity_0616:row:3423,19022,test
3424,ODH_charity_0616:row:3424,19025,u0
3425,ODH_charity_0616:row:3425,19030,l0
3426,ODH_charity_0616:row:3426,19031,u0
3427,ODH_charity_0616:row:3427,19054,l0
3428,ODH_charity_0616:row:3428,19055,u0
3429,ODH_charity_0616:row:3429,19069,u0
3430,ODH_charity_0616:row:3430,19070,l0
3431,ODH_charity_0616:row:3431,19082,l0
3432,ODH_charity_0616:row:3432,19083,test
3433,ODH_charity_0616:row:3433,19087,u0
3434,ODH_charity_0616:row:3434,19088,test
3435,ODH_charity_0616:row:3435,19092,u0
3436,ODH_charity_0616:row:3436,19093,u0
3437,ODH_charity_0616:row:3437,19103,u0
3438,ODH_charity_0616:row:3438,19127,u0
3439,ODH_charity_0616:row:3439,19128,l0
3440,ODH_charity_0616:row:3440,19130,validation
3441,ODH_charity_0616:row:3441,19131,u0
3442,ODH_charity_0616:row:3442,19137,u0
3443,ODH_charity_0616:row:3443,19138,u0
3444,ODH_charity_0616:row:3444,19146,test
3445,ODH_charity_0616:row:3445,19147,u0
3446,ODH_charity_0616:row:3446,19148,u0
3447,ODH_charity_0616:row:3447,19149,u0
3448,ODH_charity_0616:row:3448,19153,l0
3449,ODH_charity_0616:row:3449,19154,u0
3450,ODH_charity_0616:row:3450,19155,l0
3451,ODH_charity_0616:row:3451,19156,u0
3452,ODH_charity_0616:row:3452,19170,u0
3453,ODH_charity_0616:row:3453,19171,u0
3454,ODH_charity_0616:row:3454,19177,u0
3455,ODH_charity_0616:row:3455,19178,u0
3456,ODH_charity_0616:row:3456,19179,u0
3457,ODH_charity_0616:row:3457,19182,u0
3458,ODH_charity_0616:row:3458,19183,l0
3459,ODH_charity_0616:row:3459,19213,u0
3460,ODH_charity_0616:row:3460,19214,u0
3461,ODH_charity_0616:row:3461,19217,u0
3462,ODH_charity_0616:row:3462,19218,u0
3463,ODH_charity_0616:row:3463,19220,u0
3464,ODH_charity_0616:row:3464,19225,u0
3465,ODH_charity_0616:row:3465,19226,l0
3466,ODH_charity_0616:row:3466,19227,u0
3467,ODH_charity_0616:row:3467,19228,u0
3468,ODH_charity_0616:row:3468,19229,l0
3469,ODH_charity_0616:row:3469,19242,u0
3470,ODH_charity_0616:row:3470,19243,u0
3471,ODH_charity_0616:row:3471,19248,test
3472,ODH_charity_0616:row:3472,19249,u0
3473,ODH_charity_0616:row:3473,19253,u0
3474,ODH_charity_0616:row:3474,19254,u0
3475,ODH_charity_0616:row:3475,19257,u0
3476,ODH_charity_0616:row:3476,19258,u0
3477,ODH_charity_0616:row:3477,19260,u0
3478,ODH_charity_0616:row:3478,19261,u0
3479,ODH_charity_0616:row:3479,19270,u0
3480,ODH_charity_0616:row:3480,19271,u0
3481,ODH_charity_0616:row:3481,19282,u0
3482,ODH_charity_0616:row:3482,19283,u0
3483,ODH_charity_0616:row:3483,19284,l0
3484,ODH_charity_0616:row:3484,19291,u0
3485,ODH_charity_0616:row:3485,19292,validation
3486,ODH_charity_0616:row:3486,19299,test
3487,ODH_charity_0616:row:3487,19324,u0
3488,ODH_charity_0616:row:3488,19330,u0
3489,ODH_charity_0616:row:3489,19331,u0
3490,ODH_charity_0616:row:3490,19366,u0
3491,ODH_charity_0616:row:3491,19367,validation
3492,ODH_charity_0616:row:3492,19371,test
3493,ODH_charity_0616:row:3493,19372,u0
3494,ODH_charity_0616:row:3494,19379,u0
3495,ODH_charity_0616:row:3495,19389,u0
3496,ODH_charity_0616:row:3496,19390,u0
3497,ODH_charity_0616:row:3497,19400,u0
3498,ODH_charity_0616:row:3498,19401,u0
3499,ODH_charity_0616:row:3499,19422,u0
3500,ODH_charity_0616:row:3500,19423,u0
3501,ODH_charity_0616:row:3501,19446,u0
3502,ODH_charity_0616:row:3502,19447,u0
3503,ODH_charity_0616:row:3503,19462,u0
3504,ODH_charity_0616:row:3504,19463,l0
3505,ODH_charity_0616:row:3505,19499,u0
3506,ODH_charity_0616:row:3506,19500,u0
3507,ODH_charity_0616:row:3507,19508,u0
3508,ODH_charity_0616:row:3508,19524,u0
3509,ODH_charity_0616:row:3509,19525,l0
3510,ODH_charity_0616:row:3510,19528,u0
3511,ODH_charity_0616:row:3511,19546,u0
3512,ODH_charity_0616:row:3512,19547,u0
3513,ODH_charity_0616:row:3513,19553,l0
3514,ODH_charity_0616:row:3514,19554,u0
3515,ODH_charity_0616:row:3515,19559,u0
3516,ODH_charity_0616:row:3516,19560,u0
3517,ODH_charity_0616:row:3517,19561,u0
3518,ODH_charity_0616:row:3518,19562,u0
3519,ODH_charity_0616:row:3519,19567,u0
3520,ODH_charity_0616:row:3520,19568,u0
3521,ODH_charity_0616:row:3521,19582,test
3522,ODH_charity_0616:row:3522,19583,u0
3523,ODH_charity_0616:row:3523,19611,u0
3524,ODH_charity_0616:row:3524,19612,u0
3525,ODH_charity_0616:row:3525,19613,u0
3526,ODH_charity_0616:row:3526,19614,u0
3527,ODH_charity_0616:row:3527,19652,l0
3528,ODH_charity_0616:row:3528,19653,u0
3529,ODH_charity_0616:row:3529,19662,l0
3530,ODH_charity_0616:row:3530,19663,l0
3531,ODH_charity_0616:row:3531,19678,test
3532,ODH_charity_0616:row:3532,19679,u0
3533,ODH_charity_0616:row:3533,19686,u0
3534,ODH_charity_0616:row:3534,19707,test
3535,ODH_charity_0616:row:3535,19708,u0
3536,ODH_charity_0616:row:3536,19711,u0
3537,ODH_charity_0616:row:3537,19712,u0
3538,ODH_charity_0616:row:3538,19713,u0
3539,ODH_charity_0616:row:3539,19714,l0
3540,ODH_charity_0616:row:3540,19723,u0
3541,ODH_charity_0616:row:3541,19724,u0
3542,ODH_charity_0616:row:3542,19731,u0
3543,ODH_charity_0616:row:3543,19732,u0
3544,ODH_charity_0616:row:3544,19756,u0
3545,ODH_charity_0616:row:3545,19757,u0
3546,ODH_charity_0616:row:3546,19758,u0
3547,ODH_charity_0616:row:3547,19759,l0
3548,ODH_charity_0616:row:3548,19762,u0
3549,ODH_charity_0616:row:3549,19763,u0
3550,ODH_charity_0616:row:3550,19772,u0
3551,ODH_charity_0616:row:3551,19773,u0
3552,ODH_charity_0616:row:3552,19778,u0
3553,ODH_charity_0616:row:3553,19779,u0
3554,ODH_charity_0616:row:3554,19782,u0
3555,ODH_charity_0616:row:3555,19783,validation
3556,ODH_charity_0616:row:3556,19800,u0
3557,ODH_charity_0616:row:3557,19801,u0
3558,ODH_charity_0616:row:3558,19812,test
3559,ODH_charity_0616:row:3559,19813,u0
3560,ODH_charity_0616:row:3560,19848,u0
3561,ODH_charity_0616:row:3561,19849,u0
3562,ODH_charity_0616:row:3562,19864,u0
3563,ODH_charity_0616:row:3563,19865,u0
3564,ODH_charity_0616:row:3564,19869,u0
3565,ODH_charity_0616:row:3565,19870,u0
3566,ODH_charity_0616:row:3566,19873,l0
3567,ODH_charity_0616:row:3567,19880,l0
3568,ODH_charity_0616:row:3568,19881,u0
3569,ODH_charity_0616:row:3569,19899,u0
3570,ODH_charity_0616:row:3570,19900,u0
3571,ODH_charity_0616:row:3571,19934,u0
3572,ODH_charity_0616:row:3572,19935,u0
3573,ODH_charity_0616:row:3573,19936,u0
3574,ODH_charity_0616:row:3574,19937,u0
3575,ODH_charity_0616:row:3575,19957,u0
3576,ODH_charity_0616:row:3576,19958,u0
3577,ODH_charity_0616:row:3577,19961,u0
3578,ODH_charity_0616:row:3578,19966,validation
3579,ODH_charity_0616:row:3579,19969,u0
3580,ODH_charity_0616:row:3580,19979,u0
3581,ODH_charity_0616:row:3581,19980,u0
3582,ODH_charity_0616:row:3582,19982,u0
3583,ODH_charity_0616:row:3583,19983,u0
3584,ODH_charity_0616:row:3584,20008,l0
3585,ODH_charity_0616:row:3585,20009,u0
3586,ODH_charity_0616:row:3586,20012,u0
3587,ODH_charity_0616:row:3587,20013,l0
3588,ODH_charity_0616:row:3588,20017,u0
3589,ODH_charity_0616:row:3589,20018,u0
3590,ODH_charity_0616:row:3590,20019,u0
3591,ODH_charity_0616:row:3591,20020,u0
3592,ODH_charity_0616:row:3592,20021,u0
3593,ODH_charity_0616:row:3593,20022,u0
3594,ODH_charity_0616:row:3594,20031,u0
3595,ODH_charity_0616:row:3595,20032,u0
3596,ODH_charity_0616:row:3596,20033,l0
3597,ODH_charity_0616:row:3597,20034,u0
3598,ODH_charity_0616:row:3598,20035,u0
3599,ODH_charity_0616:row:3599,20036,u0
3600,ODH_charity_0616:row:3600,20037,u0
3601,ODH_charity_0616:row:3601,20045,validation
3602,ODH_charity_0616:row:3602,20046,u0
3603,ODH_charity_0616:row:3603,20047,u0
3604,ODH_charity_0616:row:3604,20048,u0
3605,ODH_charity_0616:row:3605,20056,u0
3606,ODH_charity_0616:row:3606,20057,u0
3607,ODH_charity_0616:row:3607,20072,u0
3608,ODH_charity_0616:row:3608,20073,u0
3609,ODH_charity_0616:row:3609,20092,u0
3610,ODH_charity_0616:row:3610,20093,u0
3611,ODH_charity_0616:row:3611,20096,test
3612,ODH_charity_0616:row:3612,20097,u0
3613,ODH_charity_0616:row:3613,20102,u0
3614,ODH_charity_0616:row:3614,20103,u0
3615,ODH_charity_0616:row:3615,20104,u0
3616,ODH_charity_0616:row:3616,20105,u0
3617,ODH_charity_0616:row:3617,20128,u0
3618,ODH_charity_0616:row:3618,20129,u0
3619,ODH_charity_0616:row:3619,20130,u0
3620,ODH_charity_0616:row:3620,20131,u0
3621,ODH_charity_0616:row:3621,20162,u0
3622,ODH_charity_0616:row:3622,20163,u0
3623,ODH_charity_0616:row:3623,20171,u0
3624,ODH_charity_0616:row:3624,20186,u0
3625,ODH_charity_0616:row:3625,20187,u0
3626,ODH_charity_0616:row:3626,20188,u0
3627,ODH_charity_0616:row:3627,20189,u0
3628,ODH_charity_0616:row:3628,20190,u0
3629,ODH_charity_0616:row:3629,20193,u0
3630,ODH_charity_0616:row:3630,20194,u0
3631,ODH_charity_0616:row:3631,20195,u0
3632,ODH_charity_0616:row:3632,20196,u0
3633,ODH_charity_0616:row:3633,20197,u0
3634,ODH_charity_0616:row:3634,20207,u0
3635,ODH_charity_0616:row:3635,20221,validation
3636,ODH_charity_0616:row:3636,20222,u0
3637,ODH_charity_0616:row:3637,20227,u0
3638,ODH_charity_0616:row:3638,20228,u0
3639,ODH_charity_0616:row:3639,20233,u0
3640,ODH_charity_0616:row:3640,20238,u0
3641,ODH_charity_0616:row:3641,20247,u0
3642,ODH_charity_0616:row:3642,20248,u0
3643,ODH_charity_0616:row:3643,20249,u0
3644,ODH_charity_0616:row:3644,20254,l0
3645,ODH_charity_0616:row:3645,20255,u0
3646,ODH_charity_0616:row:3646,20268,test
3647,ODH_charity_0616:row:3647,20269,u0
3648,ODH_charity_0616:row:3648,20271,u0
3649,ODH_charity_0616:row:3649,20272,test
3650,ODH_charity_0616:row:3650,20276,u0
3651,ODH_charity_0616:row:3651,20277,u0
3652,ODH_charity_0616:row:3652,20281,test
3653,ODH_charity_0616:row:3653,20282,u0
3654,ODH_charity_0616:row:3654,20297,test
3655,ODH_charity_0616:row:3655,20298,u0
3656,ODH_charity_0616:row:3656,20306,validation
3657,ODH_charity_0616:row:3657,20307,u0
3658,ODH_charity_0616:row:3658,20324,test
3659,ODH_charity_0616:row:3659,20325,u0
3660,ODH_charity_0616:row:3660,20332,u0
3661,ODH_charity_0616:row:3661,20333,u0
3662,ODH_charity_0616:row:3662,20351,u0
3663,ODH_charity_0616:row:3663,20352,u0
3664,ODH_charity_0616:row:3664,20355,u0
3665,ODH_charity_0616:row:3665,20356,u0
3666,ODH_charity_0616:row:3666,20369,u0
3667,ODH_charity_0616:row:3667,20370,u0
3668,ODH_charity_0616:row:3668,20377,u0
3669,ODH_charity_0616:row:3669,20378,test
3670,ODH_charity_0616:row:3670,20381,u0
3671,ODH_charity_0616:row:3671,20382,u0
3672,ODH_charity_0616:row:3672,20403,u0
3673,ODH_charity_0616:row:3673,20404,u0
3674,ODH_charity_0616:row:3674,20405,u0
3675,ODH_charity_0616:row:3675,20406,u0
3676,ODH_charity_0616:row:3676,20447,u0
3677,ODH_charity_0616:row:3677,20448,u0
3678,ODH_charity_0616:row:3678,20449,u0
3679,ODH_charity_0616:row:3679,20450,u0
3680,ODH_charity_0616:row:3680,20451,u0
3681,ODH_charity_0616:row:3681,20460,u0
3682,ODH_charity_0616:row:3682,20489,u0
3683,ODH_charity_0616:row:3683,20490,u0
3684,ODH_charity_0616:row:3684,20491,u0
3685,ODH_charity_0616:row:3685,20492,u0
3686,ODH_charity_0616:row:3686,20505,u0
3687,ODH_charity_0616:row:3687,20506,u0
3688,ODH_charity_0616:row:3688,20507,u0
3689,ODH_charity_0616:row:3689,20522,u0
3690,ODH_charity_0616:row:3690,20523,u0
3691,ODH_charity_0616:row:3691,20526,u0
3692,ODH_charity_0616:row:3692,20527,u0
